Guwahati,2019,127.56089743589743,54.19179487179487,106.1338782051282
Guwahati,2020,161.50819672131146,73.99516483516484,126.9221857923498
Shillong,2019,44.476190476190474,14.061379310344831,22.538730158730157
Shillong,2020,57.929577464788736,29.085845070422526,41.74225352112675
Ahmedabad,2015,310.9505703422053,78.00950570342212,
Ahmedabad,2016,312.3304347826087,64.50356521739133,
Ahmedabad,2017,558.768115942029,89.1604347826087,
Ahmedabad,2018,622.2633053221289,75.03840336134455,
Ahmedabad,2019,516.3522727272727,62.22406250000001,119.21218750000003
Ahmedabad,2020,242.0681818181818,43.340738636363646,104.4672832369942
Amaravati,2017,192.51351351351352,84.34783783783784,139.7332432432432
Amaravati,2018,101.45337620578778,38.35325806451613,81.9646302250804
Amaravati,2019,98.48543689320388,39.24135922330097,78.01660194174757
Amaravati,2020,59.87978142076503,26.089833333333328,50.29524590163937
Bengaluru,2015,112.57342657342657,28.718491228070196,67.339
Bengaluru,2016,105.79714285714286,47.64411949685532,105.34645161290317
Bengaluru,2017,87.12087912087912,35.313603351955315,84.84304469273735
Bengaluru,2018,86.30747922437673,34.85196531791906,79.40893805309739
Bengaluru,2019,91.6027397260274,35.424767123287666,75.61465753424655
Bengaluru,2020,79.71584699453553,30.465464480874314,67.03163934426232
Ernakulam,2020,92.59868421052632,24.88065789473684,47.94506578947367
Hyderabad,2015,143.58671586715866,64.22132841328417,91.70798076923076
Hyderabad,2016,124.33928571428571,54.18395209580839,89.65712121212121
Hyderabad,2017,112.28011204481793,43.32162464985994,97.78988732394363
Hyderabad,2018,97.55616438356165,43.128465753424635,95.62394520547943
Hyderabad,2019,93.98082191780821,41.55378082191784,91.3020547945205
Hyderabad,2020,78.17486338797814,35.097814207650266,77.97158469945354
Chandigarh,2019,135.54700854700855,64.80514285714288,114.560170940171
Chandigarh,2020,71.3956043956044,27.758076923076935,67.30445054945055
Coimbatore,2019,77.02659574468085,29.576010638297877,38.512446808510646
Coimbatore,2020,68.28387096774193,29.27825806451613,39.362516129032265
Jorapokhar,2017,121.18518518518519,,133.3925925925926
Jorapokhar,2018,184.88288288288288,,204.39364864864874
Jorapokhar,2019,158.18272425249168,69.00098654708518,125.85631229235875
Jorapokhar,2020,145.3395061728395,56.54669172932327,138.67807453416148
Brajrajnagar,2017,247.6,101.66000000000001,158.89700000000002
Brajrajnagar,2018,154.99615384615385,68.38411999999998,129.73996047430836
Brajrajnagar,2019,147.91277258566979,59.445875000000015,114.73632398753897
Brajrajnagar,2020,137.11764705882354,63.2337719298245,130.99403361344537
Visakhapatnam,2016,103.97604790419162,45.30508982035928,87.89437125748505
Visakhapatnam,2017,143.0943396226415,60.2592452830189,113.34050314465408
Visakhapatnam,2018,122.74461538461539,50.779721362229076,117.14972222222222
Visakhapatnam,2019,123.6165191740413,48.03706231454007,116.0229696969697
Visakhapatnam,2020,84.96045197740114,31.85830508474577,83.18112994350278
Thiruvananthapuram,2017,68.61146496815287,25.536129032258074,46.570445859872635
Thiruvananthapuram,2018,83.51810584958217,32.788179271708685,58.33610027855146
Thiruvananthapuram,2019,76.34285714285714,25.487002881844386,51.7757306590258
